recno,TYC1,TYC2,TYC3,BTmag,VTmag,HIP,RA(ICRS),DE(ICRS)
519812,2212,2417,1,7.395,5.888,109023,331.29715139,26.67362111
520849,2216,1897,1,5.613,5.677,109056,331.39439472,28.96400278
523958,2230,2066,1,4.762,4.792,110371,335.33052806,28.33051694
521090,2217,1848,1,7.372,5.997,109730,333.41104389,28.60802556
520326,2214,2037,1,6.021,5.572,107975,328.12481194,28.79368639
660255,2718,2224,1,5.075,5.069,107763,327.46117556,30.17427444
662308,2724,2354,1,4.829,4.325,109410,332.49688361,33.17826278
662309,2724,2355,1,6.819,5.69,109352,332.30697306,33.17248472
667433,2739,2138,1,5.579,5.619,111068,337.50747333,32.57267167
668042,2741,2741,1,6.805,5.47,109654,333.19921333,34.60470528
799067,3199,3591,1,5.995,4.277,109937,333.99237667,37.74873417
799426,3201,94,1,4.599,4.839,111841,339.81532861,39.05028167
801337,3205,2482,1,5.479,5.661,111546,338.96785278,39.63434472
801308,3205,2102,1,6.073,5.897,111259,338.10989444,39.77975306
671070,2752,2219,1,5.208,5.33,115355,350.478865,31.81247167
673121,2761,640,1,5.652,5.715,113222,343.93539194,36.35139222
809301,3230,785,1,6.298,5.817,115280,350.22155389,38.1824675
809447,3231,323,1,6.534,5.341,116076,352.82169556,39.23639417
810562,3235,1512,1,5.682,5.576,116354,353.65645778,40.23654444
808031,3225,3347,1,7.773,5.968,115191,349.96826389,42.07803722
811328,3238,1934,1,5.729,5.734,115755,351.78055639,42.91197139
812722,3243,1412,1,4.169,4.266,116631,354.53408167,43.26807611
813047,3244,1530,1,4.051,4.126,116805,355.10184889,44.33397667
812721,3243,1411,1,5.771,5.836,116582,354.38346306,44.42906889
673140,2761,883,1,6.37,5.948,113174,343.76077944,37.07680417
673118,2761,595,1,7.106,5.922,112590,342.04610611,37.41683722
806282,3219,3490,1,7.279,5.933,113084,343.52881361,40.3768375
807725,3224,3434,1,3.515,3.611,113726,345.4801975,42.32597806
807441,3223,3620,1,5.398,5.563,113281,344.09846139,41.60388472
807724,3224,3432,1,5.206,5.109,113788,345.65140694,42.75781528
809219,3229,3137,1,6.43,5.954,114430,347.61398306,43.54471556
805972,3218,2413,1,5.042,5.205,112031,340.36938139,40.22546167
807440,3223,3619,1,5.98,5.917,112778,342.59070389,41.95340556
807153,3222,1934,1,6.323,5.213,112242,341.022855,41.81922917
808379,3226,2284,1,6.238,5.871,112417,341.54212861,44.54598028
808716,3227,3865,1,6.999,5.126,112917,343.00812833,43.31236694
808714,3227,3864,1,6.249,5.972,113048,343.41732694,44.74919806
927984,3623,2738,1,7.138,5.457,114200,346.91365583,46.38729833
935395,3638,2516,1,6.372,5.088,117221,356.50850111,46.42028944
935394,3638,2515,1,5.103,3.964,116584,354.39048917,46.45910778
936157,3640,1810,1,6.724,5.552,115152,349.87411833,48.62520306
937926,3644,2208,1,6.984,5.012,115022,349.43590417,49.0152825
938582,3646,911,1,5.268,5.33,116709,354.78477722,50.47173694
792249,3184,2738,1,5.691,5.694,107253,325.85678333,38.28359917
791829,3183,3283,1,6.271,4.99,106551,323.69367167,38.53383806
794015,3188,1948,1,7.628,5.7,107235,325.77701028,41.15499944
800594,3203,2402,1,6.313,4.657,109754,333.46959917,39.71489611
802161,3207,2263,1,5.726,5.715,109831,333.684715,42.95396194
803292,3210,2003,1,5.656,5.707,108845,330.73615333,44.64993889
917085,3605,2847,1,7.159,5.261,109102,331.50816444,45.01438417
917648,3606,2457,1,5.537,5.523,109745,333.454925,45.44060444
659135,2715,3977,1,5.777,5.893,105811,321.44592028,36.66740611
659582,2716,2883,1,5.104,5.269,105942,321.8390175,37.1167925
785815,3169,3876,1,4.202,3.776,104887,318.69729222,38.04438222
785814,3169,3875,1,6.46,5.938,105269,319.84241972,38.23747889
787629,3173,3151,1,4.343,4.248,105102,319.35396917,39.39469
793616,3187,2159,1,5.266,5.06,106711,324.23740167,40.4134925
794016,3188,1949,1,5.796,5.733,107162,325.59559194,41.07702361
797755,3196,2204,1,7.201,5.28,106999,325.04609417,43.27380111
910422,3591,3421,1,5.084,4.082,106481,323.4953,45.59205667
790296,3181,836,1,4.948,5.023,105186,319.6132575,43.94596667
909762,3590,3349,1,6.441,5.324,106093,322.36214472,46.54034528
909761,3590,3348,1,5.972,5.62,105769,321.33081778,46.71423083
921394,3612,3062,1,4.065,4.208,107533,326.69835861,49.30957528
915873,3603,3215,1,4.512,4.648,107136,325.52358111,51.1896275
1028655,3969,3797,1,5.631,5.757,108758,330.460745,52.88224833
802949,3209,2260,1,4.375,4.493,111104,337.62192472,43.12338722
808380,3226,2285,1,6.195,4.64,111944,340.12827583,44.27628139
929508,3626,1877,1,5.203,5.323,113327,344.26872694,48.68407972
932015,3631,2230,1,5.986,4.759,113919,346.04516139,50.05170639
931578,3630,2520,1,7.304,5.178,113288,344.10832611,49.73355083
918172,3607,2600,1,4.407,4.523,110351,335.25637194,46.53656583
920708,3611,2304,1,6.453,4.546,111022,337.38259528,47.70689472
930500,3628,3193,1,3.784,3.758,111169,337.82242333,50.28245083
932016,3631,2231,1,4.871,4.558,114570,348.13719111,49.40598694
931959,3631,1934,1,6.179,5.727,114210,346.93855389,49.29547333
1047551,4005,2471,1,4.877,4.991,118243,359.75221028,55.75493861
1047249,4005,1055,1,6.125,5.616,118077,359.28538722,55.70573222
1043400,3998,2448,1,6.226,5.642,114924,349.17583139,53.21402056
1049445,4009,2605,1,6.024,4.628,117863,358.59598861,57.49939056
1049446,4009,2606,1,7.691,5.707,117299,356.75797722,57.45137778
1050874,4013,1825,1,6.309,4.998,117301,356.76412722,58.65186
923493,3615,3021,1,4.65,4.591,110609,336.12914806,49.47640083
925589,3618,4103,1,5.556,5.396,109521,332.79075944,50.82329528
926408,3619,4081,1,5.706,4.542,110538,335.89014722,52.22948028
932653,3632,3260,1,4.933,4.662,111674,339.34359889,51.54536083
1038210,3988,1988,1,6.928,5.568,112731,342.44263722,55.90268833
1039973,3991,3192,1,7.168,5.348,111795,339.65779,56.79570806
1039974,3991,3193,1,6.938,5.827,111362,338.41904861,56.62464139
1047976,4006,1866,1,6.861,5.674,114622,348.31181694,57.16767583
1041329,3993,2269,1,6.372,5.21,113561,345.02126583,56.94538167
1119384,4279,2745,1,7.746,5.722,115395,350.6355225,60.13348806
1050249,4011,1296,1,4.731,4.866,115990,352.50800139,58.54891222
1122158,4285,3744,1,6.34,5.661,117447,357.20906028,62.21451972
1042828,3997,2306,1,4.756,4.829,114104,346.653375,59.41976417
1049929,4010,2409,1,6.039,5.716,114365,347.43391083,59.33269028
1121120,4283,1498,1,7.13,5.157,115590,351.20936556,62.28283694
490682,2143,1958,1,6.673,5.601,97077,295.92882278,25.77187472
481542,2124,2557,1,5.426,5.434,94827,289.431815,23.02554944
483541,2129,2772,1,6.382,4.61,95771,292.17670639,24.66515056
483540,2129,2771,1,7.12,5.926,95785,292.23782417,24.76868361
485258,2132,3895,1,5.036,5.172,95260,290.71201917,26.26242944
485711,2133,2965,1,7.044,5.995,96016,292.84005833,26.61711361
485709,2133,2963,1,4.863,4.683,95951,292.68914306,27.9652725
485710,2133,2964,1,4.439,3.186,95947,292.68036222,27.95968139
491103,2144,1672,1,6.346,5.668,97765,298.00664222,24.99217083
493843,2149,1880,1,4.874,4.675,98543,300.27504833,27.75356444
496933,2153,2883,1,6.661,5.811,98767,300.90399389,29.89801861
632246,2670,4761,1,5.426,5.492,98325,299.658165,30.98367167
635211,2674,5840,1,6.201,5.701,98863,301.15073444,32.218625
494619,2150,5010,1,6.076,5.471,96302,293.71216194,29.46291306
622867,2656,5248,1,5.894,4.78,96683,294.84418528,30.15323806
625770,2660,4230,1,6.063,5.94,96977,295.68585056,32.42674444
625767,2660,4227,1,5.547,5.056,97295,296.60659889,33.7286375
484071,2130,2667,1,5.579,5.673,93393,285.32232111,26.29143139
486200,2134,2185,1,5.86,5.553,93843,286.65702111,28.62839806
488168,2137,3101,1,4.822,4.957,95372,291.03154972,29.62131306
478965,2117,3004,1,7.43,5.799,92768,283.55521722,27.90969361
614257,2640,2019,1,5.852,5.921,94311,287.94171222,31.28346361
613845,2640,179,1,7.648,5.797,93718,286.24093444,31.74424972
616252,2644,2411,1,5.639,5.264,93917,286.85624111,32.50166472
615725,2643,3347,1,6.865,5.103,93279,285.0034225,32.14549167
615724,2643,3346,1,3.181,3.217,93194,284.73593528,32.68955306
615722,2643,3345,1,5.949,5.342,93017,284.25612556,32.90160306
627688,2663,1148,1,4.546,4.709,96052,292.94300389,34.45297639
630644,2668,995,1,6.072,4.991,97118,296.06897639,37.35427278
629463,2666,2297,1,5.02,5.143,95556,291.53801639,36.31786667
636358,2676,1686,1,6.871,5.802,99841,303.84912833,33.729355
647467,2694,2168,1,6.625,4.815,101474,308.47578278,35.25086444
649342,2697,1635,1,6.365,5.946,101067,307.33495389,36.45473167
639014,2680,1628,1,5.946,5.235,100122,304.66279111,34.98278361
641756,2684,2040,1,5.635,5.825,100574,305.9348575,37.4764475
641230,2683,3963,1,6.469,5.48,99031,301.59134972,35.97348389
641228,2683,3961,1,4.749,4.904,99303,302.35673611,36.83959083
637058,2677,1816,1,5.189,4.008,98110,299.07664861,35.08348667
639707,2681,3096,1,5.837,5.987,98143,299.18392944,36.25059944
640361,2682,3762,1,4.966,5.12,98425,299.97997944,37.04288667
641229,2683,3962,1,5.121,4.962,99770,303.63326583,36.80614139
641757,2684,2041,1,5.63,5.575,100108,304.61928056,36.99975639
775872,3151,3442,1,5.221,4.837,100044,304.44668222,38.03294528
778233,3155,2323,1,7.409,5.438,99968,304.23035139,40.36507889
778231,3155,2321,1,6.021,5.964,100069,304.52912361,40.732095
776522,3152,2083,1,5.717,5.64,100907,306.89281,38.44051528
786742,3171,2186,1,3.95,3.932,103413,314.29338417,41.16718972
788001,3174,1146,1,5.525,5.646,102155,310.4854075,41.71687333
789814,3179,1248,1,5.29,5.074,102843,312.52015389,44.05899528
778781,3156,2223,1,3.04,2.273,100453,305.557085,40.25668111
900892,3573,1361,1,5.592,5.746,101475,308.47848306,46.69386222
639705,2681,3094,1,6.732,5.867,97985,298.70101194,36.99565528
768032,3137,3765,1,4.824,4.93,98068,298.96567222,38.48670361
767214,3136,1425,1,5.707,5.809,97376,296.86573417,38.40761639
768031,3137,3764,1,7.35,5.376,97630,297.64161444,38.72217361
770434,3141,3693,1,5.33,5.439,98194,299.30776194,40.36782444
770433,3141,3692,1,5.599,5.669,97634,297.65553833,40.59977778
771465,3143,2179,1,5.417,5.344,96288,293.67190444,42.41258
771464,3143,2178,1,5.317,5.388,96693,294.86027778,42.81821472
773402,3147,1921,1,6.35,5.273,96459,294.158545,44.69517833
893783,3557,2486,1,2.866,2.893,97165,296.24351972,45.13069611
893315,3556,3772,1,5.547,5.105,96825,295.20881944,45.52466389
900617,3572,2103,1,6.36,5.914,99889,304.00252861,45.57965194
894856,3559,2797,1,5.329,3.929,99675,303.40793111,46.74132306
894855,3559,2796,1,4.942,4.832,99639,303.32517778,46.81566944
900616,3572,2102,1,6.954,5.692,100437,305.52228222,45.79490333
905380,3581,2031,1,4.813,4.92,101138,307.51471583,48.95155139
905378,3581,2029,1,6.087,5.753,100859,306.7592025,49.38323
902848,3576,2157,1,5.907,4.157,99848,303.86799222,47.71420417
894299,3558,2565,1,6.136,5.955,98383,299.8350625,45.77257472
895805,3561,2131,1,5.498,5.613,97757,297.99613028,47.02734861
895802,3561,2128,1,5.672,5.868,97774,298.02988028,47.93181778
897913,3566,1919,1,6.487,5.173,98571,300.33979,50.10468139
899571,3570,2426,1,5.154,5.032,98055,298.90759083,52.43901917
1016135,3936,165,1,6.307,5.86,99026,301.55687056,53.16509778
614761,2641,2397,1,6.093,5.724,91883,280.96505611,31.92690583
615216,2642,2932,1,5.346,5.239,92405,282.47051917,32.55108694
615215,2642,2931,1,5.721,5.889,92398,282.4413025,32.8128325
615213,2642,2929,1,3.682,3.631,92420,282.51997417,33.36267833
614760,2641,2396,1,5.277,5.393,91235,279.15562361,33.46903778
618783,2650,2146,1,5.388,5.549,92728,283.43149444,36.97172806
619232,2651,2548,1,6.302,4.464,92791,283.62620194,36.89860639
759732,3118,2081,1,5.932,5.621,91973,281.20080306,37.59456667
759731,3118,2080,1,4.57,4.342,91971,281.19307056,37.60505417
761392,3122,3439,1,5.435,5.246,91926,281.09490083,39.61260528
761393,3122,3439,2,5.628,5.383,91926,281.09574333,39.61264194
761391,3122,3438,2,5.147,5.008,91919,281.08473833,39.66998389
619652,2652,1709,1,5.111,5.235,93903,286.82554028,36.10016833
761080,3121,2287,1,5.962,4.476,94713,289.09206278,38.13372667
761078,3121,2285,1,4.203,4.373,94481,288.43953639,39.14597139
760128,3119,2541,1,5.766,5.868,93104,284.5079225,38.26618361
763178,3127,2260,1,6.776,5.571,92831,283.71740917,41.60273
764612,3131,2155,1,5.998,4.355,92862,283.83369083,43.94590167
757184,3108,2592,1,5.161,5.111,90191,276.057505,39.50724944
757943,3111,2338,1,5.406,5.537,89482,273.91158278,42.15934139
758659,3114,1637,1,6.148,5.099,88788,271.869745,43.462025
886011,3533,2577,1,7.197,5.219,89981,275.38618083,49.12147389
772923,3146,1835,1,7.015,5.956,95352,290.98537083,43.38823472
889420,3545,3041,1,5.235,5.03,93408,285.35983556,46.93501472
890451,3548,2530,1,6.358,5.888,92822,283.69653028,48.85970889
890784,3549,2883,1,5.153,5.348,93299,285.05696222,50.53345917
1010814,3919,1316,1,5.372,5.393,93713,286.22987139,53.39660722
897067,3564,3157,1,4.942,4.534,96441,294.11059361,50.22049
897475,3565,1524,1,6.719,5.997,96895,295.454515,50.52542889
897065,3564,3155,1,7.194,5.684,96014,292.83065694,50.30660111
898756,3568,2325,1,6.286,5.768,96258,293.58234111,51.2370575
892759,3555,2112,1,3.939,3.775,95853,292.42641806,51.72948278
892758,3555,2111,1,5.74,5.719,95656,291.858205,52.32049944
1016091,3935,2415,1,6.704,5.161,97635,297.65721917,52.98815861
1017421,3938,1983,1,6.432,5.938,96620,294.67145556,54.97341583
1011209,3920,1971,1,4.978,3.884,94779,289.27546694,53.36817083
1013662,3928,1045,1,6.399,5.236,94302,287.91884528,56.85910056
1013774,3928,1728,1,6.481,5.131,94490,288.479845,57.7052475
891808,3552,2018,1,6.024,5.011,92689,283.30642556,50.70828444
887210,3539,1196,1,5.909,5.981,91525,279.97004306,52.196025
887317,3539,2620,1,6.774,5.501,91013,278.48624639,52.35350972
1010549,3918,1929,1,6.563,5.612,92549,282.8958325,52.97453556
1010526,3918,1829,1,5.77,5.867,92133,281.67949417,52.98796972
1011858,3922,2095,1,4.925,5.013,91755,280.65814972,55.53940306
1009514,3913,2269,1,5.516,4.832,90905,278.14384361,57.045615
1012007,3923,873,1,6.58,5.608,93340,285.18111222,55.65831778
1013452,3927,1603,1,7.171,5.794,92997,284.18782417,57.81498972
1014378,3930,1790,1,6.129,4.765,92512,282.80004778,59.38829139
1010113,3916,1982,1,5.131,5.058,90156,275.97769528,58.800585
1101787,4219,2344,1,5.671,5.718,91315,279.38963111,62.52646861
1099449,4209,2018,1,5.487,5.037,89348,273.47243389,64.39720389
789660,3179,564,1,6.786,5.655,103519,314.58077278,44.47154972
790222,3180,2696,1,5.829,3.88,104060,316.23273389,43.92785167
789838,3179,1354,1,4.601,4.749,103089,313.3114425,44.38726639
789636,3179,457,1,5.984,5.962,103371,314.14491056,44.92472861
902334,3575,6350,1,6.854,5.583,103094,313.32733083,45.18168333
908591,3588,12112,1,5.163,5.397,103732,315.29551361,46.15576583
904557,3579,4461,1,4.63,4.735,103632,314.95646139,47.520945
913234,3597,1742,1,5.583,5.717,105282,319.86974306,49.51028917
911035,3592,7443,1,6.584,4.703,104194,316.65037111,47.64840694
902370,3575,6709,1,5.241,4.89,102724,312.23455722,46.11413972
903956,3578,3163,1,7.525,5.76,102635,311.95539,47.83191083
904558,3579,4462,1,6.178,5.757,103312,313.95752306,47.41766694
906071,3583,1164,1,5.792,5.939,103530,314.62511028,50.46178306
907796,3587,1273,1,6.223,5.861,103359,314.10601056,50.72864833
913691,3598,2172,1,5.404,5.302,105898,321.71488639,48.83510806
913235,3597,1743,1,7.076,5.793,105497,320.50161167,49.38870556
913687,3598,2134,1,5.716,5.749,106393,323.235745,49.97760278
1026531,3966,1562,1,5.847,5.969,105891,321.68731333,52.898525
1029909,3972,2736,1,5.526,5.64,107930,328.00426278,55.79674583
1022961,3953,1413,1,5.603,5.728,104516,317.56480278,53.56310806
1031229,3975,1822,1,5.908,5.73,106886,324.74008889,57.48904694
905379,3581,2030,1,7.492,5.62,101243,307.82836778,49.22036889
905781,3582,2132,1,5.26,5.383,102177,310.55261222,50.34002278
1020265,3945,1798,1,4.419,4.287,99655,303.34918194,56.56753111
1023069,3954,612,1,5.832,5.901,101084,307.36295222,56.068175
1024663,3959,1685,1,5.156,4.571,102431,311.33831,57.58027833
1025711,3964,159,1,7.381,5.69,103598,314.85555944,59.43855778
1025974,3965,453,1,7.251,5.849,105259,319.81538389,58.62350639
1110131,4249,1802,1,5.632,5.534,106227,322.74705889,60.45943972
1111114,4252,1870,1,2.725,2.458,105199,319.64412556,62.58546111
1109317,4246,1967,1,4.569,3.511,102422,311.32197722,61.83687111
1032019,3977,2051,1,5.857,5.305,109572,332.95219611,56.83905722
1039345,3990,2431,1,4.515,4.208,109857,333.757095,57.04347028
1039344,3990,2430,1,7.077,5.987,109972,334.11047972,57.22022528
1031546,3976,1833,1,6.577,5.873,108165,328.72149333,56.6112325
1032018,3977,2050,1,5.558,5.543,108772,330.51906667,58.00037
1033141,3981,1590,1,5.38,3.51,109492,332.71359194,58.20125
1033135,3981,1585,1,5.293,5.099,109556,332.87743333,59.4145125
1041896,3995,1479,1,5.097,4.207,110991,337.29269944,58.4151925
1032501,3979,1616,1,6.993,4.267,107259,325.8768975,58.78005194
1113829,4262,2280,1,7.551,5.699,107586,326.85544611,60.6926925
1113828,4262,2279,1,4.85,4.349,107418,326.362205,61.12081167
1114293,4263,2407,1,6.885,5.491,109592,333.00839333,60.75907278
1116045,4268,1268,1,7.388,5.884,110103,334.55248944,62.80436722
1116253,4269,809,1,5.277,5.197,111797,339.662725,63.58452
1115733,4267,2757,1,5.147,5.109,109017,331.28663028,62.27982056
1115732,4267,2756,1,7.146,5.432,109005,331.25200389,62.78553361
1115729,4267,2753,1,7.905,5.974,109620,333.09351889,63.29106833
1115731,4267,2755,1,7.229,5.473,108924,330.97055111,63.119785
1117134,4272,1269,1,5.867,5.552,110817,336.77212833,65.13227444
1124122,4293,564,1,5.872,5.928,117265,356.65302,66.78225194
1167654,4479,1760,1,5.046,5.043,117371,356.97811806,67.80681222
1118387,4277,1102,1,4.837,3.611,112724,342.42044889,66.20069667
1123600,4290,1302,1,6.851,5.371,113864,345.88687056,67.20918611
1167364,4478,1361,1,6.002,4.971,115088,349.65587472,68.11141861
1168499,4482,1943,1,5.797,5.612,115770,351.81845444,70.35979361
1114933,4266,826,1,6.24,5.975,107374,326.22201167,62.46057333
1111432,4253,2243,1,5.06,4.807,106801,324.48010778,62.08194639
1115266,4266,3252,1,7.167,5.363,108317,329.16309528,63.62556583
1116878,4271,2620,1,4.813,4.446,108917,330.94652667,64.62776694
1112210,4256,3042,1,5.11,5.169,105268,319.84255556,64.87184278
1113458,4261,1792,1,5.274,5.392,105972,321.94232222,66.8091425
1165479,4467,2426,1,5.945,5.563,109474,332.66207139,70.13251611
1168497,4482,1941,1,5.841,5.576,114831,348.90712278,70.888085
1167960,4480,1543,1,7.046,5.606,110725,336.50327083,70.77088556
1166112,4471,1685,1,5.941,4.888,109400,332.45154083,72.34120028
1170125,4488,872,1,5.551,5.109,111532,338.94082083,73.64313111
1170522,4490,1636,1,5.875,5.881,114745,348.65425444,74.23125528
1196815,4602,3456,1,6.078,5.96,116714,354.79234139,75.29285194
1196504,4601,3531,1,5.574,4.609,114222,346.97433139,75.38757639
1019529,3943,2323,1,4.971,5.111,97870,298.32238333,57.52346639
1021019,3947,2622,1,7.045,5.15,98073,298.98078389,58.84601667
1105325,4232,3063,1,7.758,5.958,99663,303.36488056,60.64043583
1106797,4236,2503,1,6.944,5.541,98962,301.38638472,61.99525833
1107067,4237,2169,1,5.65,5.701,100221,304.90291194,62.25741722
1107066,4237,2168,1,4.45,4.228,101093,307.39512528,62.99413583
1106796,4236,2502,1,6.309,5.759,99500,302.89480806,62.07835389
1108084,4241,1638,1,7.785,5.873,100357,305.29798667,63.98008889
1112700,4258,2188,1,5.841,5.611,102253,310.79577306,66.6573675
1109014,4245,1794,1,6.63,5.986,100017,304.37776917,66.853
1107740,4240,471,1,7.326,5.408,98583,300.36888194,64.82100389
1160712,4446,1736,1,6.247,4.653,98702,300.70436639,67.87345389
1160675,4446,1304,1,7.574,5.847,100261,305.02493639,68.880255
1160336,4445,929,1,5.971,5.906,97122,296.07668167,69.33711528
1161394,4449,2652,1,5.07,4.01,97433,297.04258361,70.26783556
1103033,4224,2055,1,6.808,5.726,92969,284.10724444,65.25815222
1104156,4229,1852,1,4.629,4.58,95081,290.16696833,65.714435
1160216,4444,2239,1,4.322,3.165,94376,288.13817889,67.66132639
1102576,4222,2311,1,6.345,4.955,90344,276.49582667,65.5635425
1161169,4448,2481,1,5.657,4.757,96100,293.08598722,69.66516861
1162668,4456,2107,1,6.087,4.593,94648,288.88867306,73.35522639
1159198,4439,1995,1,6.29,4.942,92782,283.59905556,71.29709472
1158819,4437,1492,1,4.13,4.21,89908,275.189275,71.33773139
1158818,4437,1491,1,4.15,3.614,89937,275.25994278,72.73365667
1159744,4442,1877,1,6.467,5.351,92056,281.44482417,74.08536389
1192577,4583,2839,1,5.427,5.365,92112,281.59275167,75.43380639
1165624,4468,1808,1,6.324,5.922,104171,316.59744889,71.43206694
1164953,4465,2643,1,2.937,3.173,106032,322.16490028,70.560695
1165919,4470,1875,1,5.965,4.659,107119,325.47953056,71.31119778
1165918,4470,1874,1,6.527,5.291,107230,325.76716833,72.32017833
1163126,4459,947,1,5.301,5.197,101260,307.87665917,74.95466
1166416,4474,1757,1,5.56,5.088,108535,329.81290056,73.18026278
1196121,4600,2635,1,7.871,5.968,111660,339.30361667,75.37179167
1196120,4600,2634,1,5.718,5.694,111242,338.0678,76.22646806
1197797,4606,3584,1,4.529,3.322,116727,354.83739417,77.63197861
1194254,4590,1851,1,5.811,5.894,104105,316.37171583,78.12632639
1198192,4608,2417,1,5.559,5.466,111056,337.47069972,78.824335
1198191,4608,2416,1,6.029,5.855,110787,336.67684667,78.78593889
1194113,4589,3106,1,4.336,4.391,99255,302.22215889,77.71136528
1192574,4583,2836,1,5.462,5.144,94083,287.29065778,76.56077778
1191048,4574,1955,1,7.172,5.777,90647,277.43734306,77.54706806
1191774,4578,1434,1,6.552,5.998,88127,270.01405389,80.00054139
1191773,4578,1433,1,6.231,5.699,88136,270.03781639,80.00381472
1195041,4594,2182,1,6.831,5.498,102599,311.88980278,80.55234639
1195519,4597,1693,1,6.65,5.48,100965,307.06025972,81.42267056
1206031,4649,749,1,5.743,5.739,102208,310.64628278,82.53110972
1206699,4650,3037,1,6.414,4.916,112519,341.87062722,83.15372167
1206698,4650,3036,1,6.557,4.85,113116,343.60173611,84.34612111
1207667,4654,1613,1,5.23,5.254,109693,333.29246611,86.10786056
1208104,4658,709,1,5.843,5.589,115746,351.74987944,87.30746
1729620,6995,1262,1,5.742,5.289,950,2.93289972,-35.13337861
1729151,6992,1050,1,7.105,5.787,655,2.01464722,-33.52933361
1729438,6994,1104,1,6.975,5.062,2210,6.9821325,-33.00705222
1584715,6423,1971,1,7.183,5.684,2661,8.42108333,-29.55820917
1728851,6990,1103,1,7.405,5.797,1288,4.03663,-31.44633167
1583416,6418,1221,1,4.845,4.999,183,0.58297917,-29.72044667
1583569,6419,1002,1,7.169,5.559,930,2.89340306,-27.79977611
1583578,6419,1055,1,6.435,5.278,1708,5.37990528,-28.98130167
1871213,7515,1148,1,6.519,5.41,116820,355.15920306,-32.07300222
1728475,6988,1337,1,4.578,4.572,117452,357.23117889,-28.13002944
1728466,6988,1180,1,7.695,5.768,118277,359.86625528,-29.48515361
1582430,6412,1067,1,6.093,5.941,636,1.94524583,-22.50847806
1584246,6422,764,1,7.138,5.616,4104,13.16917722,-24.00592278
1583930,6421,1078,1,7.104,5.997,3834,12.30792389,-24.13653778
1584094,6421,1924,1,6.55,5.739,2941,9.33280333,-24.76725861
1582770,6414,1077,1,5.319,5.18,2381,7.59445861,-23.78771167
1583851,6421,682,1,6.724,5.604,3607,11.54848611,-22.5220675
1447471,5850,2546,1,5.488,5.547,3741,12.00438194,-21.72247528
1447136,5849,2437,1,5.607,5.26,3505,11.18514556,-22.00632389
1445950,5846,131,1,7.813,5.926,1728,5.44265694,-20.05799472
1445445,5842,1163,1,6.593,4.629,1170,3.66013111,-18.93269528
1445443,5842,1161,1,7.206,5.439,983,3.04146389,-17.93821917
1446450,5847,2334,1,7.383,5.84,3717,11.93001194,-18.06141917
1446449,5847,2333,1,3.343,2.139,3419,10.89682139,-17.98667833
1325513,5272,1142,1,7.33,5.746,3849,12.35649583,-13.56102861
1324683,5269,2450,1,6.042,4.878,3455,11.04752083,-10.60928833
1726538,6976,1313,1,6.669,5.747,115312,350.31462667,-26.98674333
1726190,6974,1440,1,7.273,5.797,113562,345.024035,-25.163995
1725815,6972,1268,1,5.611,4.584,114119,346.67004194,-23.74311722
1580833,6401,1356,1,5.505,4.802,114375,347.47865306,-22.45759361
1580832,6401,1355,1,5.259,3.807,114341,347.3615175,-21.17248222
1581974,6409,1232,1,4.778,4.759,116247,353.31927194,-20.91452833
1581828,6408,1356,1,5.016,5.159,117629,357.83884556,-18.90915583
1581661,6407,1135,1,5.932,5.649,117218,356.50353528,-18.67837194
1581660,6407,1133,1,5.134,5.225,117089,356.05026417,-18.27692917
1580973,6402,1223,1,6.319,4.538,115669,351.51173056,-20.64186833
1580971,6402,1221,1,5.349,4.072,115438,350.74290389,-20.10035361
1581659,6407,1132,1,7.413,5.533,116889,355.39380222,-18.02690972
1581658,6407,1131,1,5.82,4.906,116901,355.440825,-17.81653417
1578916,6390,1254,1,6.42,5.345,112529,341.88826556,-19.61290028
1578750,6389,1377,1,6.463,4.83,112211,340.89688056,-18.8303125
1578384,6387,1383,1,6.943,5.658,113148,343.68998333,-16.27175528
1578383,6387,1382,1,3.348,3.258,113136,343.66265806,-15.82076333
1579958,6396,1219,1,5.435,5.22,115404,350.66293639,-15.03937944
1443037,5827,1271,1,6.135,5.27,115126,349.77715167,-13.45844778
1444785,5838,1288,1,4.472,4.527,301,0.93489083,-17.33597056
1444784,5838,1287,1,7.182,5.892,343,1.08234694,-16.52889667
1444951,5839,1081,1,5.455,4.95,910,2.81627194,-15.46735389
1324106,5267,512,1,7.132,5.961,873,2.67813,-12.57980667
1444628,5837,999,1,7.662,5.868,117567,357.63860222,-14.40144028
1444627,5837,998,1,7.474,5.989,117722,358.12518722,-14.25120778
1581236,6404,993,1,7.018,5.412,116957,355.61588917,-15.44797694
1444487,5836,979,1,4.442,4.478,116971,355.68036972,-14.54474667
1444486,5836,978,1,5.276,5.008,116758,354.94599611,-14.22204778
1323160,5261,524,1,5.653,5.736,1191,3.72709083,-9.56955306
1323561,5263,1049,1,7.07,5.123,355,1.12551083,-10.50949444
1323225,5261,1084,1,5.107,3.674,1562,4.85700944,-8.82383472
1323123,5261,219,1,7.235,5.333,1158,3.61497778,-7.78053694
1444328,5835,1133,1,6.965,5.769,116591,354.41475278,-13.06030361
1443970,5833,746,1,7.103,5.85,117314,356.81641861,-11.91091056
1443585,5831,395,1,7.263,5.878,117756,358.21039139,-8.99669944
1442015,5821,1482,1,4.974,4.999,115115,349.74022139,-9.61073417
